带两个RMS检测器的集成双向桥，用于测量RF功率和回波损耗, , 2019-09-18 07:27, , 3, rf-microwave, 射频/微波, /rf-microwave/, 453447, , 带两个RMS检测器的集成双向桥，用于测量RF功率和回波损耗, 定向耦合器用于检测RF功率，应用广泛，可以出现在信号链中的多个位置。本文探讨ADI公司的新器件ADL5920，其将基于宽带定向耦合器与两个RMS响应检测器集成在一个5 mm×5 mm表贴封装中。, , 双向耦合器|RMS|RF, 1568762820
SOI 产业联盟上海论坛期间颁奖, , 2019-09-18 07:10, , 3, rf-microwave, 射频/微波, /rf-microwave/, 453438, , SOI 产业联盟上海论坛期间颁奖, SOI产业联盟（ SOI微电子完整价值链的领先行业组织）今日宣布了半导体行业的两位杰出获奖者，分别是来自村田制作所（Murata）旗下pSemi公司的董事长兼首席技术官Jim Cable和中芯集成电路(宁波)有限公司的首席执行官兼总经理Herb Huang（黄河）, , RF-SOI|中芯集成电路|IC|SOI, 1568761800
射频功率放大器市场未来可期，2028年符合增长率将达到12.2%, , 2019-09-17 15:44, , 3, rf-microwave, 射频/微波, /rf-microwave/, 453340, , 射频功率放大器市场未来可期，2028年符合增长率将达到12.2%, 与非网9月17日讯，市场报告显示，价值30亿美元的RF功率放大器市场到2028年的复合年增长率将达到12.2％。, , RF FEM|5G|射频功率放大器, 1568706271
5G时代，日月光为何看好天线整合封装（AIP）技术?, , 2019-09-17 15:26, , 3, rf-microwave, 射频/微波, /rf-microwave/, 453336, , 5G时代，日月光为何看好天线整合封装（AIP）技术?, 与非网9月17日讯，在5G时代，日月光选择着重布局天线整合封装（AIP）技术。, , AiP|5G|日月光, 1568705215
一文读懂同轴、双轴、三轴射频电缆的区别, , 2019-09-16 16:14, , 3, rf-microwave, 射频/微波, /rf-microwave/, 453260, upload/article/feature/2019/09/16/5d7f42ffa4d51.png, 一文读懂同轴、双轴、三轴射频电缆的区别, 在寻找射频电缆或连接器时，你首先需要确定的是电缆。通常有3种类型的电缆，分别为同轴、双轴和三轴电缆，每种类型都有差异和不同的尺寸。以下教大家怎么认清这三种电缆。, upload/article/feature/2019/09/16/5d7f42ffa4d51.png, EMI|射频|电缆, 1568621659
5G“东风”起，国产射频产业链是否“万事俱备”？, 郭云云, 2019-09-16 10:23, 预计 14 分钟读完, 3, rf-microwave, 射频/微波, /rf-microwave/, 453156, , 5G“东风”起，国产射频产业链是否“万事俱备”？, 市场需求放缓，国际贸易环境不稳，多种因素导致2019年全球半导体市场开始下滑。据ICInsights统计，2019年上半年，全球前十五大半导体公司销售额合计同比下降18%，而全球半导体产业总销售额同比下降14%。然而随着5G开启商用化进程，5G基础设施大规模部署，全球迎来5G智能手机换机潮，这些因素会对射频产业带来巨大的拉动作用。
, , 与非大视野|5G|射频|IDM|GaN, 1568600580
一文读懂FIR滤波器与IIR滤波器, , 2019-09-12 17:15, , 3, rf-microwave, 射频/微波, /rf-microwave/, 453192, upload/article/feature/2019/09/12/5d79fa7eaa023.jpg, 一文读懂FIR滤波器与IIR滤波器, 两种滤波器都是数字滤波器。根据冲激响应的不同，将数字滤波器分为有限冲激响应（FIR）滤波器和无限冲激响应（IIR）滤波器。, upload/article/feature/2019/09/12/5d79fa7eaa023.jpg, IIR|FIR滤波器|DSP, 1568279734
耐威科技旗下子公司聚能晶源投产氮化镓外延晶圆，国产第三代半导体更进一步？, , 2019-09-12 09:33, , 3, rf-microwave, 射频/微波, /rf-microwave/, 453114, , 耐威科技旗下子公司聚能晶源投产氮化镓外延晶圆，国产第三代半导体更进一步？, 与非网 9 月 12 日讯，国内又一家第三代半导体材料公司投产氮化镓外延晶圆，第三代半导体在国内发展势头越来越猛。, , 第三代半导体|聚能晶源|GaN|氮化镓, 1568252013
困扰双十一的最大难题，将因3D体积测量技术的普及得到解决, , 2019-10-25 08:48, , 4, test-measurement, 测试测量, /test-measurement/, 455550, , 困扰双十一的最大难题，将因3D体积测量技术的普及得到解决, 从2009年的网络促销日，到如今全民参与的年度购物狂欢，伴随着电子商务的蓬勃发展，双十一已经成为电商时代最耀眼的商业符号。, , 接触式量体制约|天猫双11, 1571964480
用创新产品测量世界，福禄克无处不在、无所不能！, , 2019-10-25 07:49, , 4, test-measurement, 测试测量, /test-measurement/, 455532, upload/article/feature/2019/10/25/5db284552eadb.png, 用创新产品测量世界，福禄克无处不在、无所不能！, 随着第21届中国国际工业博览会（简称“中国工博会”）的盛大举行，福禄克携带众多电子测试测量产品出席现场，引发关注。, upload/article/feature/2019/10/25/5db284552eadb-thumb.png, 电子测试测量|红外热成像仪|福禄克|工业自动化, 1571960940
福禄克北京售后维修中心搬新家啦！, , 2019-10-25 07:50, , 4, test-measurement, 测试测量, /test-measurement/, 455533, upload/article/feature/2019/10/25/5db284f5b8ecf.png, 福禄克北京售后维修中心搬新家啦！, 随着福禄克在中国的发展，福禄克服务事业部提供维修服务的产品和客户都在不断增长。我们秉承着持续提升和完善支持与服务的理念，为了给客户提供更好的服务体验，我们努力提升各方面的能力。, upload/article/feature/2019/10/25/5db284f5b8ecf-thumb.png, 福禄克|测试测量仪器, 1571961000
Semtech携手Hanbit利用LoRa®器件构建高效的供水网络, , 2019-10-24 07:32, , 4, test-measurement, 测试测量, /test-measurement/, 455447, , Semtech携手Hanbit利用LoRa®器件构建高效的供水网络, 高性能模拟和混合信号半导体产品及先进算法领先供应商Semtech公司（纳斯达克股票代码：SMTC）日前宣布：作为为智能气表、水表和电表提供端到端自动化解决方案的领先供应商，Hanbit已开发出一种全新的、基于Semtech的LoRa®器件和LoRaWAN®协议的超声波水表（UWM）解决方案。, , LoRaWAN®|Hanbit|UWM 智能表|传感器, 1571873520
“示波记录仪”电源研发的利器！, , 2019-10-10 07:35, , 4, test-measurement, 测试测量, /test-measurement/, 454542, upload/article/feature/2019/10/10/5d9edc463d991.png, “示波记录仪”电源研发的利器！, 在电源行业，示波器是通用的测试仪器，但许多特色需求，比如电源测试要求通道隔离，有时通道数量需要8个以上，以及CAN通讯等，这些需求示波器都无法满足。但是对示波记录仪来讲，这些需求都不是问题。, upload/article/feature/2019/10/10/5d9edc463d991.png, 示波记录仪|电源, 1570664100
万用表的七个测量技巧总结, , 2019-10-12 15:42, , 4, test-measurement, 测试测量, /test-measurement/, 454670, upload/article/feature/2019/10/12/5da183e6cc356.jpg, 万用表的七个测量技巧总结, 指针表读取精度较差，但指针摆动的过程比较直观，其摆动速度幅度有时也能比较客观地反映了被测量的大小（比如测电视机数据总线（SDL）在传送数据时的轻微抖动）；数字表读数直观，但数字变化的过程看起来很杂乱，不太容易观看。, upload/article/feature/2019/10/12/5da183e6cc356.jpg, 数字表|PNP|NPN|测量, 1570866165
ADI公司的MeasureWare为精确测量带来变革并帮助用户更好地解读他们的世界, , 2019-10-10 07:22, , 4, test-measurement, 测试测量, /test-measurement/, 454534, upload/article/feature/2019/10/10/5d9e9943cd62c.jpg, ADI公司的MeasureWare为精确测量带来变革并帮助用户更好地解读他们的世界, 中国北京——Analog Devices, Inc. (ADI)宣布推出MeasureWare，这是一套即插即用的硬件测量套件和软件工具，可帮助满足多个行业不断增长的精确测量需求，其中包括精密农业、设备健康监测、电化学和其他需要精确测量的领域。, upload/article/feature/2019/10/10/5d9e9943cd62c.jpg, 精准测量|MeasureWare|ADI, 1570663320
罗德与施瓦茨助力爱立信实现开创性的基于无人机的5G覆盖和性能验证, , 2019-09-30 07:30, , 4, test-measurement, 测试测量, /test-measurement/, 454220, upload/article/feature/2019/09/30/5d91bb345203e.jpg, 罗德与施瓦茨助力爱立信实现开创性的基于无人机的5G覆盖和性能验证, 测试与测量专家罗德与施瓦茨（Rohde & Schwarz）公司向全球网络基础设施领导者爱立信（Ericsson）公司提供移动网络测试解决方案，基于无人机测试5G网络的覆盖范围、性能和运行情况。, upload/article/feature/2019/09/30/5d91bb345203e.jpg, 5G|测试|测量|罗德与施瓦茨, 1569799800
联阳半导体采用芯测科技iSTART内存测试与修复整合性电路开发环境, , 2019-09-27 07:08, , 4, test-measurement, 测试测量, /test-measurement/, 454026, , 联阳半导体采用芯测科技iSTART内存测试与修复整合性电路开发环境, 深耕于开发内存测试与修复技术的芯测科技(iSTART-Tek，简称iSTART)，宣布SRAM的测试与修复整合性电路开发环境-START获得联阳半导体（ITE，简称联阳）采用。, , 联阳半导体|芯测科技|内存测试, 1569539280
【360度看新一代示波器】系列之二：  实现高精度小信号测试，12位示波器“芯“趋势, , 2019-09-27 08:10, , 4, test-measurement, 测试测量, /test-measurement/, 454106, upload/article/feature/2019/09/27/5d8dd0e81927b.png, 【360度看新一代示波器】系列之二：  实现高精度小信号测试，12位示波器“芯“趋势, 在跟工程师的频频接触中发现，现在工程师面临着新的挑战，越来越多的场景需要准确测试高速小信号，传统的8bit示波器就显得尴尬，工程师对现有示波器测试结果有所顾虑。为提高测试精度最理想的方式是提高示波器ADC位数。, upload/article/feature/2019/09/27/5d8dd0e81927b.png, 芯片|信号测试|MSO|示波器|ADC|SoC, 1569543000
HDMI插拔大会落下帷幕，泰克为FRL、eARC测试提供可靠方案, , 2019-09-27 07:46, , 4, test-measurement, 测试测量, /test-measurement/, 454102, upload/article/feature/2019/09/27/5d8dd039d6625.jpg, HDMI插拔大会落下帷幕，泰克为FRL、eARC测试提供可靠方案, 中国北京2019年9月2日 – 中国首次国际性HDMI Plugfest插拔大会于8月26~28日刚刚在深圳落幕，大会以“参加插拔大会，探索产品完美”为主题，30多家公司参加了此次会议。泰克作为专业测试设备提供商，现场为创新HDMI产品企业提供HDMI测试解决方案，并一起探讨测试过程中的各种现象和问题。, upload/article/feature/2019/09/27/5d8dd039d6625.jpg, FRL|HDMI|eARC|示波器|泰克, 1569541560
美景微波推出在26.5~67 GHz毫米波频率范围内工作的新型耦合器, , 2019-09-25 07:06, , 4, test-measurement, 测试测量, /test-measurement/, 453838, , 美景微波推出在26.5~67 GHz毫米波频率范围内工作的新型耦合器, New Series of High Frequency Couplers Features Low Insertion Loss and Low Return Loss, , 毫米波频率|美景微波|耦合器, 1569366360
Diodes 公司推出的通用高速交叉切换器可支持高达 20Gbps 的讯号绕送, , 2019-09-26 07:18, , 4, test-measurement, 测试测量, /test-measurement/, 453992, , Diodes 公司推出的通用高速交叉切换器可支持高达 20Gbps 的讯号绕送, Diodes 公司 在今天举行的活动上，宣布推出适用于高速差分及串行讯号的 PI3DBS16222 交叉切换器。, , 切换器|PCIe® 4.0, 1569453480
Kaelus推出新的分析仪校准扩展器，用于测距-故障校准能力, , 2019-09-25 07:05, , 4, test-measurement, 测试测量, /test-measurement/, 453837, , Kaelus推出新的分析仪校准扩展器，用于测距-故障校准能力, Self-Calibrate your Range-to-Fault Module with the Analyzer Calibration Extender, , Kaelus|分析仪, 1569366300
一种简单的测量土壤湿度和pH值（带温度补偿）的方法, , 2019-09-20 07:31, , 4, test-measurement, 测试测量, /test-measurement/, 453650, , 一种简单的测量土壤湿度和pH值（带温度补偿）的方法, 图1所示电路是一种完整的单电源、低功耗、高精度解决方案，用于土壤湿度和pH值测量，包含温度补偿功能。, , pH值|湿度|测量|电路, 1568935860
VIAVI推出全新NSC-100测试仪，助力技术人员和承包商加速网络及服务验证, , 2019-09-17 07:20, , 4, test-measurement, 测试测量, /test-measurement/, 453359, , VIAVI推出全新NSC-100测试仪，助力技术人员和承包商加速网络及服务验证, Viavi Solutions公司（纳斯达克股票代码：VIAV）今日宣布推出全新Network & Service Companion（NSC）系列外场测试仪器中的首款产品NSC-100。, , 测试仪|Viavi|宽带, 1568676000
专访泰克：测试测量在变的“新常态”下如何创新？, 郭云云, 2019-09-16 18:08, 预计 14 分钟读完, 4, test-measurement, 测试测量, /test-measurement/, 453293, , 专访泰克：测试测量在变的“新常态”下如何创新？, 科技领域时时刻刻都在发生变化，5G从畅想走向商用，AI从概念走向落地，自动驾驶汽车从设想到上路测试，新技术一步步成为现实，“变”成了这个时代的“新常态”。在这样的“新常态”下，新兴企业受到热捧，传统企业面临变革，作为新技术和新兴企业的支持者，测试测量厂商面临哪些机遇和挑战？如何进行战略转型应对这种多变？
, , TEK049|5G|AI|示波器|泰克, 1568628532
TE Connectivity新型STRADA Whisper R连接器 支持扩展至112G PAM-4, , 2019-09-16 07:41, , 4, test-measurement, 测试测量, /test-measurement/, 453287, , TE Connectivity新型STRADA Whisper R连接器 支持扩展至112G PAM-4, 全球高速计算与网络应用领域创新连接方案领军企业TE Connectivity (TE)今日宣布推出新型STRADA Whisper R背板连接器，该款连接器可使未来数据中心系统升级更加便捷。STRADA Whisper R背板连接器采用最新的优化封装，帮助确保低串扰，支持从56G PAM-4扩展到112G PAM-4。, , 封装|TE Connectivity|连接器, 1568590860
是德科技推出首款单机、多通道宽带毫米波测量解决方案, , 2019-09-11 07:51, , 4, test-measurement, 测试测量, /test-measurement/, 453095, , 是德科技推出首款单机、多通道宽带毫米波测量解决方案, 是德科技公司（NYSE：KEYS）日前宣布推出首款单机多通道宽带毫米波测量解决方案。, , 是德科技|毫米波|单机式|测量, 1568159460
伍尔特电子的在线设计平台 REDEXPERT进行功能扩展, , 2019-09-10 07:29, , 4, test-measurement, 测试测量, /test-measurement/, 453004, , 伍尔特电子的在线设计平台 REDEXPERT进行功能扩展,  伍尔特电子对其免费在线设计平台 REDEXPERT 进行扩展。该仿真软件能够以最精准的方式，计算开关电源的交流损耗，现在支持对不同元件进行计算。此仿真工具的产品范围现已包括园艺用 LED、无线模块、光电二极管和薄膜电容器。使用数据库，可以在不同的操作条件下仿真元件的特性。, , 伍尔特电子|电源|LED, 1568071740
VIAVI携多项创新解决方案亮相2019中国光博会（CIOE）, , 2019-09-05 16:05, , 4, test-measurement, 测试测量, /test-measurement/, 452701, , VIAVI携多项创新解决方案亮相2019中国光博会（CIOE）, 领先的测试、监控和保障产品组合为面向未来的光网络性能保驾护航

, , 5G|Viavi|光纤测试, 1567670747
软件合规性团队应借鉴DevSecOps实践, , 2019-09-10 07:26, , 4, test-measurement, 测试测量, /test-measurement/, 453000, , 软件合规性团队应借鉴DevSecOps实践, 尽管软件测试对于合规性至关重要，但当测试工具无法跟上现代软件开发的速度时，开发人员也会感到沮丧。本文将为您解析如何在不影响软件开发速度的情况下进行有效的软件合规性测试。, , DevSecOps|测试, 1568071560
长电科技高层持续动荡的背后：新任 CEO 能否扭亏为盈？, 与非网 记者, 2019-09-10 13:07, 预计 4 分钟读完, 4, test-measurement, 测试测量, /test-measurement/, 452946, , 长电科技高层持续动荡的背后：新任 CEO 能否扭亏为盈？, 与非网9月10日讯，昨日晚间公告，李春兴辞去长电科技CEO职务，他将继续担任首席技术长一职。董事会同意聘任郑力为公司新任CEO，他在美国、日本、欧洲和中国国内的集成电路产业拥有超过26年的工作经验。, , 长电科技|封测, 1568092076
从封装芯片缺陷检测到分选平台，苏州杰锐思登陆IC China 2019, , 2019-09-05 07:50, , 4, test-measurement, 测试测量, /test-measurement/, 452728, , 从封装芯片缺陷检测到分选平台，苏州杰锐思登陆IC China 2019,  9月3日第二届IC China在上海盛大开幕，受到了业界广泛关注。杰锐思作为本次展会为数不多提供芯片封装智能检测设备的企业，广受观众青睐。上海市副市长许昆林一行更是亲临展位，询问了杰锐思智能检测设备的发展现状和未来的发展规划。, , 杰锐思|封测|IC|半导体|芯片, 1567641000
玩转HDMI2.1 源端测试之【规范解读篇】, , 2019-09-02 22:00, , 4, test-measurement, 测试测量, /test-measurement/, 452357, , 玩转HDMI2.1 源端测试之【规范解读篇】, 由于HDMI (High Definition Media Interface/高清多媒体接口)可以同时传输视频和音频数据、连接简单、兼容性好等特点，被广泛的应用在消费电子产品上（例如电视、机顶盒、投影仪等）。HDMI系统可以划分4个种类，Source、Sink、Cable 和Repeater，为了保证这些设备良好的兼容性，规范对电气信号, , HDMI2.1|泰克, 1567432813
玩转HDMI2.1 源端测试之【入门基础篇】, , 2019-09-02 21:44, , 4, test-measurement, 测试测量, /test-measurement/, 452356, , 玩转HDMI2.1 源端测试之【入门基础篇】, 在HDMI2.1源端测试中，示波器模拟了sink的行为，提供了端接电阻和端接电压。EDID 仿真器模拟sink的EDID，提供分辨率/速率信息，HDMI2.0 的EDID仿真器也提供SCDC信息， 完成与source的沟通，使source输出需要TMDS信号。测试项目分为单端信号测试和差分信号测试，对应的连接方式分别为单端连接和差分连接，, , 源端测试|HDMI2.1|泰克示波器, 1567431864
MVG发布MiniLAB系统新功能  为在LTE设备上测量RSE提供了全新方案, , 2019-09-02 07:49, , 4, test-measurement, 测试测量, /test-measurement/, 452285, , MVG发布MiniLAB系统新功能  为在LTE设备上测量RSE提供了全新方案, 引领创新天线测试技术的系统生产厂商——法国Microwave Vision Group (以下简称MVG) 近日宣布在其备受业界欢迎的MiniLAB系统中集成了RSE和无源天线测量功能。MiniLAB系统现不仅可以进行高准确度的OTA测试，还能提供无源测量，并为在LTE设备上测量RSE提供了一个全新方案。, , 无源天线|MVG|MiniLAB|RSE, 1567381740
大咖云集 2019中国系统级封装大会开幕在即, , 2019-09-02 07:19, , 4, test-measurement, 测试测量, /test-measurement/, 452343, , 大咖云集 2019中国系统级封装大会开幕在即, 第三届中国系统级封装大会 (SiP Conference China) 将于2019年9月10-11日在深圳益田威斯汀酒店正式召开。这场内容详实的年度聚会由博闻创意会展（深圳）有限公司主办，囊括了优秀的电子系统设计、SiP封装专业知识以及SiP设计链的方方面面, , 封装|半导体|硅晶圆, 1567379940
如何测量绝缘电阻的阻值？, , 2019-09-01 15:03, , 4, test-measurement, 测试测量, /test-measurement/, 452184, upload/article/feature/2019/08/30/5d68c5a6753eb.jpg, 如何测量绝缘电阻的阻值？, 电阻（R）对导体中的电流起阻碍作用，电阻以欧姆来衡量，用希腊字母Ω表示欧姆。根据电阻值的大小程度，可以在Ω前添加一个前缀形成一个复合单位来表示，例如千欧（kΩ）、兆欧（MΩ）或毫欧（mΩ）、微欧（μΩ）。根据欧姆定律，电阻限制着电路中的电流，电流用安培（A）来衡量。, upload/article/feature/2019/08/30/5d68c5a6753eb.jpg, 导体|电容|电阻, 1567321380
存在共模电压时测量信号波形的正确方法, , 2019-08-28 07:49, , 4, test-measurement, 测试测量, /test-measurement/, 451982, , 存在共模电压时测量信号波形的正确方法, 测量对地存在共模电压的信号波形，若测量仪器或测量方法不正确，轻则影响测量结果，重则危害生命财产安全。本文通过典型的两个实例，说明不当的测量方法对结果的影响和可能引起的安全问题，并提出正确的测量方法。, , 共模电压|测量信号|示波器, 1566949740
示波器模板测试功能及其应用, , 2019-08-28 07:45, , 4, test-measurement, 测试测量, /test-measurement/, 451981, , 示波器模板测试功能及其应用, 模板测试为示波器的传统功能增加了一个特性：即快速判断输入信号是否合格。当捕获到一个不合格信号后，我们还可以进行停止，截屏等操作。本文将对ZDS4000系列示波器的模板测试功能进行介绍，并给出应用案例。, , 模板测试|示波器, 1566949500
如何进行CAN信号质量评估, , 2019-08-28 07:40, , 4, test-measurement, 测试测量, /test-measurement/, 451980, , 如何进行CAN信号质量评估, CAN总线广泛应用于汽车电子、现代工业及军工航空等安全要求较高的领域，优质的CAN信号是各节点稳定通信的基础，那么，如何判断总线信号质量的优劣呢？我们可以对信号做一次质量评估。
, , CAN, 1566949200
网络分析仪测量的传输线S参数应该如何处理？, , 2019-09-02 15:48, , 4, test-measurement, 测试测量, /test-measurement/, 452323, upload/article/feature/2019/09/02/5d6cb706a9e1e.png, 网络分析仪测量的传输线S参数应该如何处理？, 本案例主要展示如何使用ADS处理网络分析仪测量的传输线的S参数，从测量的数据中提取板材介质参数，提高设计精度。实验内容包括编写AEL函数、后处理验证、以及去嵌入等内容。, upload/article/feature/2019/09/02/5d6cb706a9e1e.png, 传输线|ADS|S参数, 1567410481
SK 海力士 Q3 营利暴跌 93%，还声称好于预期？, , 2019-10-24 15:13, , 5, mcu-dsp, 控制器/处理器, /mcu-dsp/, 455427, upload/article/feature/2019/10/24/5db14e35cd833.png, SK 海力士 Q3 营利暴跌 93%，还声称好于预期？, 韩国第二大芯片制造商SK海力士近日发布财报称，第三季度净利润从上年同期的4.692万亿韩元降至4954.8亿韩元，但仍好于市场预期。, upload/article/feature/2019/10/24/5db14e35cd833-thumb.png, SK海力士|内存芯片|存储器, 1571901199
初创业就有中芯国际、东芝等助力，德淮半导体 450 亿项目烂尾, , 2019-10-24 14:46, , 5, mcu-dsp, 控制器/处理器, /mcu-dsp/, 455424, upload/article/feature/2019/10/24/5db148151a412.jpg, 初创业就有中芯国际、东芝等助力，德淮半导体 450 亿项目烂尾, 假如当时德淮从技术含量低的产品先入手，锻炼队伍，培养市场口碑，路走慢点走稳一点，相信还会有些成果的。
, upload/article/feature/2019/10/24/5db148151a412-thumb.jpg, 东芝|德淮半导体|图像传感器, 1571899567
光伏发电中的高电压穿越测试, , 2019-08-28 07:49, , 4, test-measurement, 测试测量, /test-measurement/, 451983, , 光伏发电中的高电压穿越测试, 当电网发生故障或扰动引起电压升高时，在一定的电压升高范围和时间间隔内，光伏发电站可保证不脱网连续运行。PA系列功率分析仪具有快达200KS/s的实时录波，可检测高电压穿越内的动态并网电压情况。, , 光伏发电|高电压, 1566949740
华为根本不可能打败高通成为霸主？其对手仅仅是联发科, , 2019-10-24 13:59, , 5, mcu-dsp, 控制器/处理器, /mcu-dsp/, 455418, upload/article/feature/2019/10/24/5db13d79a15a1.jpg, 华为根本不可能打败高通成为霸主？其对手仅仅是联发科, 华为手机之所以备受关注，除了拍照方面得到巨大的进步外，与自研海思麒麟芯片的强大实力密不可分。, upload/article/feature/2019/10/24/5db13d79a15a1-thumb.jpg, 华为海思|芯片|联发科|高通, 1571896742
三星正式发布Exynos 990旗舰处理器，同时支持NSA和SA 5G, , 2019-10-24 13:33, , 5, mcu-dsp, 控制器/处理器, /mcu-dsp/, 455412, upload/article/feature/2019/10/24/5db137ac1ff5e.png, 三星正式发布Exynos 990旗舰处理器，同时支持NSA和SA 5G, 与非网10月24日讯，据sammobile报道，三星公司在加利福尼亚州圣何塞举行的2019年“三星技术活动”上正式推出了Exynos 990旗舰处理器。, upload/article/feature/2019/10/24/5db137ac1ff5e-thumb.png, Exynos 990|7nm EUV|5G调制解调器|三星, 1571895237
ARM在中国与出货超160亿芯片，不会停止对华为的授权, , 2019-10-24 13:02, , 5, mcu-dsp, 控制器/处理器, /mcu-dsp/, 455405, upload/article/feature/2019/10/24/5db13027cd90c.jpg, ARM在中国与出货超160亿芯片，不会停止对华为的授权, 与非网10月24日讯，今天在ARM技术峰会北京站上，Arm中国董事长兼首席执行官吴雄昂称中国客户推出的ARM芯片销量已超过160亿，未来ARM也会继续向中国客户提供授权。, upload/article/feature/2019/10/24/5db13027cd90c-thumb.jpg, ARM技术|授权|芯片|华为, 1571893357
英特尔狠砸30亿美刀，要和AMD死磕到底?, , 2019-10-24 10:42, , 5, mcu-dsp, 控制器/处理器, /mcu-dsp/, 455393, upload/article/feature/2019/10/24/5db10f6e9b59d.jpg, 英特尔狠砸30亿美刀，要和AMD死磕到底?, 与非网10月24日讯，英特尔正在采取一系列措施来遏制AMD。, upload/article/feature/2019/10/24/5db10f6e9b59d-thumb.jpg, 7nm|AMD|英特尔|处理器, 1571884964
SK海力士三季度营业利润暴跌93%，存储芯片巨头怎么了？, , 2019-10-24 13:06, , 5, mcu-dsp, 控制器/处理器, /mcu-dsp/, 455406, upload/article/feature/2019/10/24/5db13114607a4.jpg, SK海力士三季度营业利润暴跌93%，存储芯片巨头怎么了？, 与非网10月24日讯，韩国第二大芯片制造商SK海力士周四发布财报称，第三季度净利润从上年同期的4.692万亿韩元降至4954.8亿韩元，但仍好于市场预期。, upload/article/feature/2019/10/24/5db13114607a4-thumb.jpg, SK海力士|内存芯片, 1571893569
华为鸿蒙其实不叫鸿蒙也并非操作系统？大家都被欺骗了？, , 2019-10-24 10:51, , 5, mcu-dsp, 控制器/处理器, /mcu-dsp/, 455395, upload/article/feature/2019/10/24/5db1118688e9f.jpg, 华为鸿蒙其实不叫鸿蒙也并非操作系统？大家都被欺骗了？, 在华为媒体见面会上，华为轮值董事长徐直军谈到鸿蒙操作系统的名称由来时表示，鸿蒙这个名字其实是由媒体取得，究竟怎么回事？, upload/article/feature/2019/10/24/5db1118688e9f-thumb.jpg, 鸿蒙|华为|操作系统, 1571885514
软银靠收购的专利牟利，被英特尔起诉, , 2019-10-24 10:10, , 5, mcu-dsp, 控制器/处理器, /mcu-dsp/, 455389, upload/article/feature/2019/10/24/5db106ade4b55.jpg, 软银靠收购的专利牟利，被英特尔起诉, 与非网 10 月 24 日讯，英特尔指出，软银集团 2017 年以 33 亿美元收购的堡垒投资集团(Fortress Investment Group)获得了 1000 多项美国技术专利的控制权。, upload/article/feature/2019/10/24/5db106ade4b55-thumb.jpg, 恩智浦|软银集团|英特尔|ARM, 1571883028
台湾的半导体产业，成为了一副亮眼的牌, , 2019-10-24 10:30, , 5, mcu-dsp, 控制器/处理器, /mcu-dsp/, 455391, upload/article/feature/2019/10/24/5db10c3b028f3.jpg, 台湾的半导体产业，成为了一副亮眼的牌, 当全球半导体产业艰难前行时，中国台湾为何却在逆势增长？
, upload/article/feature/2019/10/24/5db10c3b028f3-thumb.jpg, 5G|封测|IC设计|晶圆代工|半导体, 1571884210
台积电吃下苹果 A14 大单？将 采用 5nm 制程生产, , 2019-10-24 09:45, , 5, mcu-dsp, 控制器/处理器, /mcu-dsp/, 455383, upload/article/feature/2019/10/24/5db102446abf4.jpg, 台积电吃下苹果 A14 大单？将 采用 5nm 制程生产, 苹果针对明年新iPhone打造的全新A14应用处理器，将采用台积电5纳米制程生产，并已于9月底顺利送样。, upload/article/feature/2019/10/24/5db102446abf4-thumb.jpg, A14|台积电|5纳米制程|苹果|iPhone, 1571881546
美国防部投1.7亿美元给半导体制造商 SkyWater，将研发适合在外太空工作的芯片, , 2019-10-24 09:36, , 5, mcu-dsp, 控制器/处理器, /mcu-dsp/, 455378, upload/article/feature/2019/10/24/5db1000eaacbf.jpg, 美国防部投1.7亿美元给半导体制造商 SkyWater，将研发适合在外太空工作的芯片, 与非网10月24日讯，根据外媒报道，半导体制造商SkyWater Technology周一表示，将从美国国防部获得高达1.7亿美元的资金，用于制造可以在外太空工作的芯片，并使用新材料制造更小，更快的芯片。, upload/article/feature/2019/10/24/5db1000eaacbf-thumb.jpg, skywater|半导体|芯片|赛普拉斯|辐射, 1571881015
追求卓越性能，Lexar雷克沙超高速PCIe Gen4x4 SSD, , 2019-10-24 07:43, , 5, mcu-dsp, 控制器/处理器, /mcu-dsp/, 455453, upload/article/feature/2019/10/24/5db169a41e72e.png, 追求卓越性能，Lexar雷克沙超高速PCIe Gen4x4 SSD,  追求卓越性能，Lexar雷克沙展出最新一代最高规格M.2 PCIe Gen4x4 SSD固态硬盘-Lexar Professional M.2 PCIe Gen4x4 SSD，最高速度将达到7500MB/s，是迄今为止发布PCIe Gen4x4性能最快的消费级SSD产品。, upload/article/feature/2019/10/24/5db169a41e72e-thumb.png, 5G技术|Lexar|美通社|SSD|PCIe, 1571874180
TensorFlow™通过优化的开源SYCL™库获得对PowerVR® GPU的原生支持, , 2019-10-24 07:04, , 5, mcu-dsp, 控制器/处理器, /mcu-dsp/, 455435, upload/article/feature/2019/10/24/5db15e962b098.jpg, TensorFlow™通过优化的开源SYCL™库获得对PowerVR® GPU的原生支持, Imagination Technologies宣布：得益于全新优化的开源SYCL神经网络库，使用TensorFlow的开发人员将可以直接面向PowerVR图形处理器（GPU）进行开发。其首个版本将在2019年提供商用。, upload/article/feature/2019/10/24/5db15e962b098-thumb.jpg, 神经网络|人工智能|GPU|TensorFlow, 1571871840
